job_id,job_title,job_url,scrape_date,company_name,location,posting_date
11265780,Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,/stellenangebote--Abschlussarbeit-im-Bereich-Datenstrategie-und-Kuenstliche-Intelligenz-Berlin-Bonn-Frankfurt-Hamburg-Muenchen-Nuernberg-Wien-Senacor-Technologies-AG--11265780-inline.html,2025-03-29T12:25:32.011502,Senacor Technologies AG,"Berlin, Bonn, Frankfurt, Hamburg, München, Nürnberg, Wien",vor 4 Tagen
12146397,Consultant (w/m/d) Data Science & AI (all levels),/stellenangebote--Consultant-w-m-d-Data-Science-AI-all-levels-Berlin-Duesseldorf-Frankfurt-Hamburg-Muenchen-Stuttgart-Horvaeth--12146397-inline.html,2025-03-29T12:25:32.011630,Horváth,"Berlin, Düsseldorf, Frankfurt, Hamburg, München, Stuttgart",vor 2 Wochen
12177377,Sales Consultant Digital Solutions (w/m/d),/stellenangebote--Sales-Consultant-Digital-Solutions-w-m-d-Hamburg-Koeln-Kienbaum-Consultants-International-GmbH-Zentrale--12177377-inline.html,2025-03-29T12:25:32.011767,Kienbaum Consultants International GmbH - Zentrale,"Hamburg, Köln",vor 1 Woche
12294253,"Senior Data Scientist (f/m/x) job at exmox GmbH in Hamburg, HAMBURG",/stellenangebote--Senior-Data-Scientist-f-m-x-job-at-exmox-GmbH-in-Hamburg-HAMBURG-Hamburg-Germany-exmox-GmbH--12294253-inline.html,2025-03-29T12:25:32.011892,exmox GmbH,"Hamburg, Germany",vor 1 Tag
12293153,Senior Data Scientist (f/m/x),/stellenangebote--Senior-Data-Scientist-f-m-x-Hamburg-exmox-GmbH--12293153-inline.html,2025-03-29T12:25:32.012009,exmox GmbH,Hamburg,vor 1 Tag
12273574,Informatiker*in (w/m/d) als Sachgebietsleitung,/stellenangebote--Informatikerin-w-m-d-als-Sachgebietsleitung-Norderstedt-Stadt-Norderstedt--12273574-inline.html,2025-03-29T12:25:32.012148,Stadt Norderstedt,Norderstedt,vor 4 Tagen
12146291,Senior Product Manager (m/w/d) Digital,/stellenangebote--Senior-Product-Manager-m-w-d-Digital-Hamburg-Hermes-Germany-GmbH--12146291-inline.html,2025-03-29T12:25:32.012264,Hermes Germany GmbH,Hamburg,vor 3 Tagen
12207246,"Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (m/w/d) Fakultät für Maschinenbau und Bauingenieurwesen, Professur für Computational Materials Design",/stellenangebote--Wissenschaftliche-Mitarbeiterin-Wissenschaftlicher-Mitarbeiter-m-w-d-Fakultaet-fuer-Maschinenbau-und-Bauingenieurwesen-Professur-fuer-Computational-Materials-Design-Hamburg-Helmut-Schmidt-Universitaet--12207246-inline.html,2025-03-29T12:25:32.012393,Helmut-Schmidt-Universität,Hamburg,vor 3 Tagen
12185029,Head of AI Transformation (m/f/d),/stellenangebote--Head-of-AI-Transformation-m-f-d-Hamburg-Norderstedt-tesa-SE--12185029-inline.html,2025-03-29T12:25:32.012539,tesa SE,"Hamburg, Norderstedt",vor 1 Woche
12204073,Head of Data Analytics (f/m/d),/stellenangebote--Head-of-Data-Analytics-f-m-d-Hamburg-Bauer-Media-Group--12204073-inline.html,2025-03-29T12:25:32.012706,Bauer Media Group,Hamburg,vor 4 Tagen
12294443,Data Engineer at eagle lsp GmbH in Hamburg,/stellenangebote--Data-Engineer-at-eagle-lsp-GmbH-in-Hamburg-Hamburg-Deutschland-Eagle-LSP-Rechtsanwaltsgesellschaft-mbH--12294443-inline.html,2025-03-29T12:25:32.012840,Eagle LSP Rechtsanwaltsgesellschaft mbH,"Hamburg, Deutschland",vor 1 Tag
12271494,"Consultant (w/m/d) Energy, Environment & Telecommunication",/stellenangebote--Consultant-w-m-d-Energy-Environment-Telecommunication-Berlin-Duesseldorf-Frankfurt-Hamburg-Muenchen-Stuttgart-Horvaeth--12271494-inline.html,2025-03-29T12:25:32.012977,Horváth,"Berlin, Düsseldorf, Frankfurt, Hamburg, München, Stuttgart",vor 1 Tag
12272335,Data Analyst Fleet / Datenanalyst Flotte (m/w/d),/stellenangebote--Data-Analyst-Fleet-Datenanalyst-Flotte-m-w-d-Hamburg-STARCAR-Autovermietung--12272335-inline.html,2025-03-29T12:25:32.013080,STARCAR Autovermietung,Hamburg,vor 4 Tagen
12215579,Big Data Engineer Scala (m/w/d),/stellenangebote--Big-Data-Engineer-Scala-m-w-d-Frankfrt-am-Main-Koeln-Stuttgart-Muenchen-Berlin-Dresden-Hamburg-Saarbruecken-Wien-INFOMOTION-GmbH--12215579-inline.html,2025-03-29T12:25:32.013192,INFOMOTION GmbH,"Frankfrt am Main, Köln, Stuttgart, München, Berlin, Dresden, Hamburg, Saarbrücken, Wien",vor 1 Tag
11114339,"Consultant Deal Advisory - Power, Energy & Utilities (w/m/d)",/stellenangebote--Consultant-Deal-Advisory-Power-Energy-Utilities-w-m-d-Hamburg-Duesseldorf-Nuernberg-BDO-AG-Wirtschaftspruefungsgesellschaft--11114339-inline.html,2025-03-29T12:25:32.013310,BDO AG Wirtschaftsprüfungsgesellschaft,"Hamburg, Düsseldorf, Nürnberg",vor 2 Tagen
